"provider"	"name"	"street"	"city"	"state"	"zip"	"country"	"latitude"	"longitude"	"categories"	"phone"	"hours_monday"	"hours_tuesday"	"hours_wednesday"	"hours_thursday"	"hours_friday"	"hours_saturday"	"hours_sunday"	"name_score"	"distance"	"index"	"score.name_score"	"score.distance_score"	"score.phone_score"	"score.category_score"	"score.sum_score"	"score.matching"
"Google"	"Select Bakery"	"405 Donlands Ave"	"East York"	"ON"	"M4J"	"Canada"	"43.694088"	"-79.342543"	"food, restaurants, shopping"	"+14164212400"	"9:00 AM – 8:00 PM"	"9:00 AM – 8:00 PM"	"9:00 AM – 9:00 PM"	"9:00 AM – 9:00 PM"	"9:00 AM – 9:00 PM"	"9:00 AM – 9:00 PM"	"9:00 AM – 8:00 PM"	100	9.824462e+00	455	50.0	20	10	20	100.0	MATCHED
"Facebook"	"Select Bakery"	"405 Donlands Ave"	"Toronto"	"ON"	"M4J 3S2"	"Canada"	"43.69412"	"-79.34249"	"Shopping & Retail, Coffee Shop, Bakery"	"164212400"	"09:00-20:00"	"09:00-20:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-20:00"	100	1.381380e+01	455	50.0	15	 0	20	 85.0	MATCHED
"Yelp"	"Select Bakery"	"405 Donlands Avenue"	"East York"	"ON"	"M4J 3S2"	""	"43.6941103"	"-79.3426611"	"Delis, Bakeries, Food, Grocery, Restaurants"	"4164212400, +14164212400"	"9:0-20:0"	"9:0-20:0"	"9:0-21:0"	"9:0-21:0"	"9:0-21:0"	"9:0-21:0"	"9:0-20:0"	  0	0.000000e+00	455	 0.0	 0	 0	 0	  0.0	
"Google"	"Get N Go"	"10611 S Eastern Ave"	"Henderson"	"NV"	"89052"	"USA"	"35.9986219"	"-115.1046777"	"food, shopping"	""	""	""	""	""	""	""	""	100	3.553546e+01	463	50.0	 5	 0	20	 75.0	MATCHED
"Facebook"	"Get N Go"	"10611 S. Eastern"	"Henderson"	"NV"	"89052"	"United States"	"35.99846"	"-115.10442"	"Convenience Store"	"7026170120"	""	""	""	""	""	""	""	100	9.061043e+00	463	50.0	20	10	20	100.0	MATCHED
"Yelp"	"Get N Go"	"10611 S Eastern"	"Henderson"	"NV"	"89052"	""	"35.9984819"	"-115.1043231"	"Convenience Stores, Automotive, Car Wash, Food, Gas Stations"	"7026170120, +17026170120"	"0:0-0:0"	"0:0-0:0"	"0:0-0:0"	"0:0-0:0"	"0:0-0:0"	"0:0-0:0"	"0:0-0:0"	  0	0.000000e+00	463	 0.0	 0	 0	 0	  0.0	
"Google"	"Hoover Dam Tour Company"	"795 E Tropicana Ave"	"Las Vegas"	"NV"	"89119"	"USA"	"36.1006791"	"-115.1462258"	"hotelstravel"	"+18885120075"	""	""	""	""	""	""	""	100	1.873749e+01	472	50.0	15	 0	20	 85.0	MATCHED
"Facebook"	"Hoover Dam Tour Company"	"795 E Tropicana Ave"	"Las Vegas"	"NV"	"89119"	"United States"	"36.100651132386"	"-115.14629078094"	"Travel Agency"	"7023617628"	"05:30-22:00"	"05:30-22:00"	"05:30-22:00"	"05:30-22:00"	"05:30-22:00"	"05:30-22:00"	"05:30-22:00"	100	1.247351e+01	472	50.0	15	 0	20	 85.0	MATCHED
"Yelp"	"Hoover Dam Tour Company"	"795 E Tropicana Ave"	"Las Vegas"	"NV"	"89119"	""	"36.100642"	"-115.146429"	"Hotels & Travel, Tours, Bus Tours"	"8004226966, +18004226966"	"5:30-22:0"	"5:30-22:0"	"5:30-22:0"	"5:30-22:0"	"5:30-22:0"	"5:30-22:0"	"5:30-22:0"	  0	0.000000e+00	472	 0.0	 0	 0	 0	  0.0	
"Google"	"Target Optical"	"12830 Walker Branch Rd Drive"	"Charlotte"	"NC"	"28273"	"USA"	"35.1004659"	"-80.9851406"	"shopping, health"	"+17045830341"	"10:00 AM – 8:00 PM"	"10:00 AM – 8:00 PM"	"10:00 AM – 8:00 PM"	"10:00 AM – 8:00 PM"	"10:00 AM – 8:00 PM"	"8:00 AM – 7:00 PM"	"12:00 – 5:00 PM"	100	9.519927e+00	473	50.0	20	10	20	100.0	MATCHED
"Facebook"	"Target Charlotte SW"	"12830 Walker Branch Dr"	"Charlotte"	"NC"	"28273"	"United States"	"35.100354576896"	"-80.985068355683"	"Furniture Store, Grocery Store"	"7045832601"	"08:00-21:00"	"08:00-23:00"	"08:00-23:00"	"08:00-23:00"	"08:00-23:00"	"08:00-23:00"	"08:00-23:00"	 61	8.417253e+00	473	30.5	20	 0	20	 70.5	MATCHED
"Yelp"	"Target Optical"	"12830 Walker Branch Dr"	"Charlotte"	"NC"	"28273"	""	"35.100428111"	"-80.9850468307"	"Health & Medical, Eyewear & Opticians, Optometrists, Shopping"	"7045830341, +17045830341"	"10:0-20:0"	"10:0-20:0"	"10:0-20:0"	"10:0-20:0"	"10:0-20:0"	"8:0-19:0"	"10:0-20:0"	  0	0.000000e+00	473	 0.0	 0	 0	 0	  0.0	
"Google"	"St-Viateur Bagel & Café Monkland"	"5629 Av de Monkland"	"Montréal"	"QC"	"H4A"	"Canada"	"45.475373"	"-73.6232364"	"restaurants, food, shopping"	"+15144878051"	"6:30 AM – 3:00 PM"	"6:30 AM – 3:00 PM"	"6:30 AM – 3:00 PM"	"6:30 AM – 3:00 PM"	"6:30 AM – 3:00 PM"	"6:30 AM – 4:00 PM"	"6:30 AM – 4:00 PM"	 82	1.001875e-01	476	41.0	20	10	20	 91.0	MATCHED
"Facebook"	"St-Viateur Bagel & Café Monkland"	"5629 Monkland Av"	"Montreal"	"QC"	"H4A1E2"	"Canada"	"45.47536"	"-73.62341"	"Breakfast & Brunch Restaurant, Bakery, Coffee Shop"	"1(5144878051"	"06:30-15:00"	"06:30-15:00"	"06:30-15:00"	"06:30-15:00"	"06:30-15:00"	"06:30-16:00"	"06:30-16:00"	 82	1.361782e+01	476	41.0	15	 0	20	 76.0	MATCHED
"Yelp"	"St-Viateur Bagel & Café"	"5629 ave Monkland"	"Montréal"	"QC"	"H4A 1E2"	""	"45.4753721"	"-73.6232364"	"Restaurants, Breakfast & Brunch"	"5144878051, +15144878051"	"6:30-18:0"	"6:30-20:0"	"6:30-20:0"	"6:30-20:0"	"6:30-20:0"	"6:30-20:0"	"6:30-18:0"	  0	0.000000e+00	476	 0.0	 0	 0	 0	  0.0	
"Google"	"Academy Foot and Orthotic Clinics"	"752 Broadview Ave"	"Toronto"	"ON"	"M4K"	"Canada"	"43.6758261"	"-79.3587091"	"health, health"	"+14164658737"	"8:00 AM – 6:00 PM"	"8:00 AM – 6:00 PM"	"8:00 AM – 6:00 PM"	"8:00 AM – 6:00 PM"	"7:00 AM – 5:00 PM"	"7:00 AM – 5:00 PM"	"9:00 AM – 4:00 PM"	 98	9.935691e+00	479	49.0	20	 0	20	 89.0	MATCHED
"Facebook"	"Academy Foot and Orthotic Clinics"	"752 Broadview Avenue"	"Toronto"	"ON"	"M4K 2P1"	"Canada"	"43.6758"	"-79.35868"	"Podiatrist, Medical Center, Medical Service"	"164658737"	"08:00-18:00"	"08:00-18:00"	"08:00-18:00"	"08:00-18:00"	"07:00-17:00"	"07:00-17:00"	"09:00-16:00"	 98	9.104060e+00	479	49.0	20	 0	20	 89.0	MATCHED
"Yelp"	"Academy Foot and Orthotic Clinic"	"752 Broadview Avenue"	"Toronto"	"ON"	"M4K 2P1"	""	"43.6757469"	"-79.358766"	"Health & Medical, Podiatrists, Orthodontists, Physical Therapy, Sports Medicine, Dentists, Orthopedists, Doctors"	"4164695678, +14164695678"	"8:0-18:0"	"8:0-18:0"	"8:0-18:0"	"8:0-18:0"	"7:0-17:0"	"7:0-17:0"	"8:0-18:0"	  0	0.000000e+00	479	 0.0	 0	 0	 0	  0.0	
"Google"	"Windermere/Anthem Hills LLC"	"12231 S Eastern Ave # 150"	"Henderson"	"NV"	"89052"	"USA"	"35.9691162"	"-115.1013322"	"realestate"	"+17022121900"	"8:30 AM – 5:30 PM"	"8:30 AM – 5:30 PM"	"8:30 AM – 5:30 PM"	"8:30 AM – 5:30 PM"	"8:30 AM – 5:30 PM"	"10:00 AM – 4:00 PM"	"10:00 AM – 4:00 PM"	 92	1.139986e+01	483	46.0	15	10	20	 91.0	MATCHED
"Facebook"	"Jody Fassette - Windermere Anthem Hills"	"12231 S. Eastern Ave. #150"	"Henderson"	"NV"	"89052"	"United States"	"35.969203702459"	"-115.10157788643"	"Real Estate Agent, Local Service"	"7025016025"	""	""	""	""	""	""	""	 77	1.501501e+01	483	38.5	15	 0	20	 73.5	MATCHED
"Yelp"	"Windermere Anthem Hills"	"12231 S Eastern Ave, Ste 150"	"Henderson"	"NV"	"89052"	""	"35.969196"	"-115.1014115"	"Real Estate Services, Property Management, Home Services, Real Estate, Real Estate Agents"	"7022121900, +17022121900"	"8:30-17:30"	"8:30-17:30"	"8:30-17:30"	"8:30-17:30"	"8:30-17:30"	"10:0-16:0"	"8:30-17:30"	  0	0.000000e+00	483	 0.0	 0	 0	 0	  0.0	
"Google"	"Starbucks"	"1233 Avenue Greene"	"Westmount"	"QC"	"H3Z"	"Canada"	"45.4865993"	"-73.5884608"	"restaurants, shopping"	"+15149326430"	"6:30 AM – 10:00 PM"	"6:30 AM – 10:00 PM"	"6:30 AM – 10:00 PM"	"6:30 AM – 10:00 PM"	"6:30 AM – 10:00 PM"	"7:00 AM – 10:00 PM"	"7:00 AM – 9:00 PM"	100	1.402241e+01	486	50.0	15	10	 0	 75.0	MATCHED
"Facebook"	"Starbucks Greene"	"1233 Avenue Greene"	"Montreal"	"QC"	"H3Z 2A4"	"Canada"	"45.486641068463"	"-73.588415459865"	"Coffee Shop, Shopping District"	"149326430"	"06:30-22:00"	"06:30-22:00"	"06:30-22:00"	"06:30-22:00"	"06:30-22:00"	"07:00-22:00"	"07:00-22:00"	 72	1.497858e+01	486	36.0	15	 0	20	 71.0	MATCHED
"Yelp"	"Starbucks"	"1233 Greene Avenue"	"Westmount"	"QC"	"H3Z 2A4"	""	"45.4865269949"	"-73.5883136736"	"Food, Coffee & Tea"	"5149326430, +15149326430"	"6:30-22:0"	"6:30-22:0"	"6:30-22:0"	"6:30-22:0"	"6:30-22:0"	"7:0-22:0"	"6:30-22:0"	  0	0.000000e+00	486	 0.0	 0	 0	 0	  0.0	
"Google"	"L'ENTRE-POTS Café Traiteur"	"1995 Rue Masson"	"Montréal"	"QC"	"H2H"	"Canada"	"45.5389022"	"-73.5825691"	"restaurants, restaurants, nightlife"	"+15145072212"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	"9:00 AM – 4:00 PM"	 65	1.367541e+01	490	32.5	15	10	20	 77.5	MATCHED
"Facebook"	"L'Entre-Pots"	"1995 Masson"	"Montreal"	"QC"	"H2H 1A5"	"Canada"	"45.538923985"	"-73.58257637"	"Coffee Shop"	"145072212"	"08:00-16:00"	"08:00-16:00"	"08:00-16:00"	"08:00-16:00"	"08:00-16:00"	"09:00-16:00"	"09:00-16:00"	100	1.459849e+01	490	50.0	15	 0	20	 85.0	MATCHED
"Yelp"	"L'Entre-Pots"	"1995 Masson Rue"	"Montréal"	"QC"	"H2H 1A2"	""	"45.538894"	"-73.5823941"	"Coffee & Tea, American (Traditional), Breakfast & Brunch, Restaurants, Food"	"5145072212, +15145072212"	"9:0-16:0"	"9:0-16:0"	"9:0-16:0"	"9:0-16:0"	"9:0-16:0"	"9:0-16:0"	"9:0-16:0"	  0	0.000000e+00	490	 0.0	 0	 0	 0	  0.0	
